customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,signup_date,churn,internal_flag
17206,Male,No,Yes,N,71,Yes,Yes,DSL,Yes,N,Yes,No internet service,No internet service,Yes,One Year,Y,Bank transfer,69.41,4349.46,9/10/2020,No,A
17413,Female,0,N,Yes,41,No,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.53,3575.79,11/27/2023,No,A
15787,Female,0,No,No,64,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card,54.11,512.21,8/30/2023,No,A
6741,F,0,No,No,20,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,66.44,"2,517",6/28/2024,No,A
2495,Female,1,No,Yes,63,Yes,Y,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,93.29,7341.41,2/1/2020,Yes,A
19180,Male,0,Yes,No,62,Yes,No,DSL,Y,No internet service,No internet service,No,No,Yes,Month to month,Y,Bank transfer,34.42,2879.92,6/25/2021,No,B
6262,M,0,Yes,No,12,Yes,Y,Fiber optic,No internet service,Yes,No,Yes,No,N,One year,N,Bank transfer,95.3,2192.19,9/10/2021,No,A
20226,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer,116.08,2125.57,9/16/2024,No,A
4752,male,0,No,No,30,Yes,No phone service,DSL,No,No,Y,No,Y,Yes,One year,Yes,E-check,57.05,268.97,8/7/2023,No,A
19957,Female,0,Yes,No,55,No,Yes,DSL,Y,No internet service,Yes,Yes,No internet service,No,One year,Yes,Bank transfer,29.73,4007.97,12/12/2020,No,A
1757,Female,0,N,No,22,Yes,No,No,No,Yes,No,No internet service,No internet service,Y,Month-to-month,Yes,Credit card,60.43,4123.67,3/29/2022,No,A
11128,M,0,No,No,40,N,Yes,No,No,No,Yes,N,N,Yes,One Year,Yes,Credit card,29.33,1589.89,10/4/2023,Yes,A
13223,Male,0,Yes,Yes,50,N,Yes,Fiber optic,No,N,Yes,Yes,No,Yes,One year,No,Electronic check,113.32,2435.07,9/7/2023,No,A
11002,Male,0,No,No,2,N,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Two Year,N,Electronic check,63.15,5911.57,3/27/2021,No,A
19980,Male,Yes,Yes,No,10,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,N,No,Month to month,No,Bank transfer,54.82,,9/29/2021,No,A
12634,F,No,Yes,Yes,23,Y,No,DSL,No,N,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,36.86,3893.34,2/12/2020,No,A
16265,Female,0,No,Y,12,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Y,Electronic check,$32.83 ,6867.81,5/12/2022,No,A
2375,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No internet service,No internet service,Y,Yes,No,No,One Year,Yes,Bank transfer,,1051.51,9/25/2020,No,A
20711,Male,No,No,No,62,No,Yes,Fiber optic,N,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,41.5,7112.9,9/11/2022,No,A
18035,Female,1,No,No,49,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,66.55,"6,175",2/27/2022,No,B
7573,Male,1,Yes,No,25,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer,76.52,5423.04,10/30/2023,No,A
1538,Male,0,Yes,N,59,Yes,No,Fiber optic,Y,No,No,No,No,No,One year,Y,Bank transfer,28.23,6536.8,11/16/2023,No,A
9905,Female,0,No,No,46,Yes,Y,fiber,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,44.85,522.37,8/5/2021,No,A
12371,male,0,Yes,Yes,65,Yes,No,Fiber optic,Y,No internet service,No,Yes,Yes,Y,One year,No,Mailed check,36.74,6055.82,5/3/2021,No,A
7145,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Y,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,107.84,2947.82,6/15/2022,No,A
1647,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,N,No,No,Yes,No,Month-to-month,No,Bank transfer,,,8/24/2020,No,A
12753,Female,0,No,No,19,Yes,No,DSL,Yes,No internet service,No,Y,Y,Yes,Month-to-month,Yes,Credit card,70.24,2406.93,9/27/2020,Yes,A
3187,F,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,Yes,No internet service,Y,No,No,Two year,Yes,Electronic check,111.3,6986.7,6/8/2021,No,A
16886,Male,1,No,No,40,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Y,Month-to-month,Yes,Electronic check,83.38,1540.21,3/12/2024,No,A
20111,Female,0,No,No,27,Yes,No,DSL,Yes,No,Yes,No,Yes,N,Two year,No,Credit card,105.81,2885.66,11/16/2020,No,A
20526,Female,0,Y,No,13,No,No,DSL,No internet service,No internet service,Yes,Y,No,No,Month-to-month,Y,Mailed check,77.27,6456.04,11/21/2020,No,A
19891,Male,0,Yes,Yes,46,Yes,Yes,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,66.69,878.32,3/12/2022,No,A
20799,F,No,Yes,Yes,24,N,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,55.07,2483.83,12/11/2024,No,A
18915,Male,0,Yes,No,59,Yes,No,No,Yes,No internet service,N,No,Yes,No,Month-to-month,Yes,Electronic check,64.49,,12/18/2021,No,A
2885,Male,0,No,Yes,43,Y,Yes,No,No,No internet service,Y,No,Yes,No,One year,Yes,Mailed check,30.32,"3,110",10/1/2024,No,A
15737,Male,0,Yes,No,18,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One Year,Yes,Credit card,86.87,4491.72,10/24/2024,No,A
19231,Male,0,No,No,27,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,N,Two Year,Yes,Electronic check,,1505.84,6/20/2022,No,A
12902,female,0,Yes,No,40,Yes,No,DSL,N,Yes,N,No,No internet service,No internet service,One Year,No,Electronic check,23.43,2109.93,9/21/2020,No,A
4031,Male,0,Yes,No,48,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,Yes,Two Year,Yes,Electronic check,33.21,,3/26/2024,No,A
3103,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,Yes,N,Yes,Yes,Yes,No,Month-to-month,No,E-check,31.83,1758.07,9/2/2020,No,A
14191,M,0,No,No,42,Yes,Yes,DSL,No,Y,No,Yes,Yes,No,Month-to-month,Yes,Credit card,47.7,5943.26,5/26/2022,No,A
8146,Female,0,No,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Credit card,56.2,1447.66,2/28/2022,No,A
4892,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,101.63,6197.8,5/7/2021,No,A
13466,Male,1,Yes,N,16,Yes,No,Fiber optic,Yes,No,Y,Y,Yes,No,Two year,Yes,Credit card,81.85,315.65,6/21/2020,No,A
2996,Female,0,No,Yes,29,No,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,55.42,6644.06,8/23/2020,No,A
19788,male,Yes,No,No,60,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,Month to month,Y,Mailed check,23.56,3799.61,5/15/2024,No,A
6404,Male,0,Yes,No,64,Yes,Y,No,No,No internet service,No,Yes,No,N,Month-to-month,No,Mailed check,71.04,1381.74,2/24/2021,No,A
20005,Female,0,No,Yes,3,Yes,Yes,Dsl,Yes,No internet service,No,No,Yes,Y,One year,No,Electronic check,87.3,821.25,10/21/2021,No,A
6293,Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,39.15,841.5,1/2/2024,No,A
9052,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,87.98,5657.07,12/13/2021,No,A
16134,Male,No,Yes,Yes,30,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,30.78,4916.42,12/9/2023,Yes,B
12238,F,0,No,No,52,Yes,Yes,DSL,No,No,Yes,Yes,Y,No,One year,Yes,Bank transfer,$66.34 ,6279.78,7/23/2020,No,A
5926,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,N,One year,No,Mailed check,25.12,7335.26,12/10/2021,No,A
12763,Female,0,No,No,66,Yes,N,Dsl,No internet service,No internet service,Yes,Yes,Yes,No,Month to month,Yes,Mailed check,41.58,2973.02,12/2/2024,No,A
20761,Female,0,No,N,39,Yes,No,No,No,No,No internet service,Yes,Yes,Y,One Year,No,Mailed check,74.11,1941.34,10/25/2022,No,A
11187,M,0,No,Yes,66,Yes,No,DSL,No,No internet service,No internet service,No,Y,No,Month-to-month,Yes,Electronic check,91.51,1770.34,6/11/2022,No,A
3979,Female,1,Yes,No,61,Yes,N,DSL,Yes,No,Yes,No,No,Yes,One Year,N,Mailed check,,6060.03,4/13/2020,Yes,A
4574,female,0,Yes,No,9,Y,No,No,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Credit card,,6256.04,9/14/2023,No,A
10978,M,0,N,Y,45,No,Y,Dsl,No,N,Yes,No,Yes,No internet service,One year,No,e-check,,2964.09,8/21/2023,No,A
13547,Female,0,No,No,60,Yes,No,DSL,No,No,No,N,No,No,Two year,Yes,Electronic check,73.12,3307.91,2/12/2022,No,A
18581,Female,1,No,No,11,No,Yes,Fiber optic,Yes,Yes,No,N,Yes,No,One Year,No,Bank transfer,99.06,7071.38,7/26/2023,No,A
2116,Female,0,No,No,59,Yes,Yes,Fiber optic,N,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,49.12,4876.61,1/17/2024,No,A
11313,female,0,No,No,37,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,59.45,4639.54,4/10/2022,No,A
4467,Female,1,Y,No,20,Yes,Yes,Fiber optic,No,Y,Yes,Yes,No internet service,Y,One year,Yes,Bank transfer,22.85,5155.33,1/3/2021,No,A
6146,F,0,Yes,Yes,25,Yes,No,fiber,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,,5210.98,9/9/2022,No,A
10732,Female,0,Yes,No,27,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,No,Month to month,No,Credit card,107.73,5134.94,11/14/2023,No,A
15686,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,N,N,Yes,No,Yes,Month-to-month,No,E-check,79.7,4237.58,3/31/2024,Yes,A
11535,Female,Yes,Yes,No,29,Yes,N,Fiber optic,N,Y,Yes,No,No,Yes,One year,No,Credit card,28.29,4591.73,2/2/2022,No,B
13977,Male,0,No,N,62,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,One year,Yes,Electronic check,101.29,741.42,9/12/2020,No,A
8389,Male,0,No,No,11,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No,One year,No,Bank transfer,27.96,6659.8,3/23/2023,No,A
15803,male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,70.25,7080.19,3/18/2023,No,A
12209,Male,0,Yes,No,14,Yes,Yes,DSL,Y,No,No,No,No,No,Month-to-month,Yes,Electronic check,,938,8/22/2020,No,B
16697,F,0,Yes,N,15,N,No phone service,No,No internet service,Yes,Yes,No internet service,No,No,Two year,No,Electronic check,25.68,6993.34,2/12/2022,No,A
9233,Female,0,Yes,Yes,64,Yes,No,No,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,$52.67 ,,2/27/2023,No,A
17992,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,$97.58 ,"6,840",7/4/2022,No,A
3539,Female,No,No,No,70,Yes,No,DSL,No internet service,No,Yes,No,No internet service,N,Month-to-month,Y,Bank transfer,49.86,3051.57,1/18/2021,No,A
18822,Male,0,Yes,No,45,Yes,Y,DSL,Y,No internet service,Y,Yes,No,No,Month to month,Yes,e-check,22.29,5592.17,7/25/2020,No,A
6384,Male,0,Yes,No,44,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Y,No,No internet service,Two Year,Yes,Electronic check,70.38,1745.85,2/8/2024,No,A
17562,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,37.35,6783.91,3/16/2022,No,A
8625,Female,0,Yes,No,57,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,No,One year,No,Credit card,28.62,4250.68,9/14/2024,No,A
10028,Male,0,No,No,25,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,No,Two year,N,Mailed check,93.54,7853.57,3/22/2022,No,A
8026,Female,Yes,No,Yes,39,Yes,No,Fiber optic,No,No,No internet service,Yes,N,No internet service,One year,Yes,e-check,100.86,6691.86,2/14/2022,No,A
11386,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Y,Two year,Yes,Mailed check,54.38,6415.16,4/7/2024,No,A
1800,male,0,Yes,No,66,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,N,Credit card,119.44,1803.27,1/27/2023,No,A
17143,F,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Bank transfer,65.82,6916.14,11/30/2021,No,A
1428,F,0,Yes,No,58,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Y,No,Month-to-month,Y,Electronic check,53.51,3698.41,3/31/2023,No,A
11461,Female,0,No,Yes,49,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,e-check,,4596.32,6/30/2024,No,B
18800,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Y,Month-to-month,Yes,Bank transfer,83.19,7997.1,8/28/2022,No,A
11672,Male,0,Yes,No,14,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,,1131.18,12/24/2020,No,A
17292,Male,No,Yes,No,32,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,27.5,5031.9,3/19/2020,No,A
12092,Female,1,Yes,No,69,Yes,No,No,No internet service,No,No,Yes,No,No,Two Year,No,Electronic check,42.76,1215.79,4/5/2024,No,A
8635,Female,0,Yes,No,68,Yes,Y,Fiber optic,No,Yes,No,No internet service,Y,Yes,Month-to-month,No,Electronic check,116.62,3053.05,2/15/2023,No,A
4132,M,0,Yes,No,41,Yes,Yes,DSL,Yes,No,No,No,No,Y,Two Year,Yes,Bank transfer,,4013,2/15/2024,No,A
1233,Female,1,Yes,No,6,Yes,No,DSL,No,N,No,No internet service,No,Yes,One Year,No,Electronic check,81.28,5857.59,12/4/2024,No,A
4038,female,0,Yes,No,2,Yes,Y,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,e-check,88.26,6926.46,3/23/2020,No,A
15591,Female,0,Yes,No,67,Yes,Yes,fiber,No,Yes,No internet service,No,Yes,N,Month-to-month,No,Mailed check,65.48,4201.71,1/1/2023,No,A
15879,Female,0,Y,Yes,40,Yes,No,No,No internet service,N,No internet service,No,No,No,Month-to-month,No,Electronic check,86.24,6580.42,12/9/2020,No,A
12977,Female,0,No,No,0,Yes,No,fiber,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,39.96,269.15,11/17/2022,No,A
16509,Female,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,Y,Month-to-month,Yes,Mailed check,66.63,4526.68,8/16/2021,No,A
8424,Female,0,No,N,18,N,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,,1604.38,4/16/2023,No,A
18885,Male,0,No,Yes,7,N,No phone service,DSL,No,No,No,No,No,Y,Month to month,Y,Mailed check,94.16,6315.63,10/7/2022,No,A
18136,female,No,No,No,52,Yes,No,No,No,No,N,No,No,No,One year,Yes,Electronic check,54.13,4253.29,8/15/2020,No,A
12324,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Y,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,97.96,3250.45,8/14/2024,No,A
17659,Male,0,Yes,No,69,Yes,No,DSL,No internet service,No,Y,No internet service,No,No internet service,Month-to-month,No,Mailed check,119.23,3528.63,7/9/2020,No,A
20561,Male,0,Y,No,60,No,No,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Bank transfer,42.6,5392.23,10/21/2023,No,A
6370,Male,No,Yes,No,59,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,37.79,6110.24,6/24/2024,No,A
17318,Female,0,Y,No,12,Yes,No,Fiber optic,No,N,No,No,Y,No internet service,Two year,Yes,e-check,$74.37 ,3051.78,5/16/2022,No,A
11494,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,E-check,111.33,1573.47,8/13/2021,No,B
17855,Female,0,No,Yes,56,Yes,No,Dsl,No,No internet service,No,Yes,No,No internet service,One year,Yes,Mailed check,81.07,3306.33,3/21/2023,No,A
20270,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,47.25,4994.52,7/11/2020,No,A
4158,Male,0,No,Yes,12,Y,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,88.28,793.89,7/3/2024,No,A
7885,male,0,No,Yes,4,Y,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,34.96,7145.21,5/28/2024,Yes,A
8343,Female,0,Yes,No,71,No,Yes,DSL,N,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Credit card,52.15,2307.88,5/24/2024,No,A
18493,male,Yes,No,N,5,No,Yes,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,36.42,2869.48,6/22/2020,No,A
10989,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Two year,No,Mailed check,116.07,4718.18,6/5/2023,Yes,A
8903,Male,0,Yes,Yes,,Yes,N,DSL,Yes,No,N,N,No,Yes,Month-to-month,Yes,Bank transfer,40.03,6026.53,9/30/2021,Yes,A
10330,M,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,N,No internet service,No,No internet service,Two Year,Yes,Mailed check,85.86,2207.98,11/21/2020,No,A
7740,male,0,No,Y,68,N,Yes,No,No internet service,No,Yes,No,No,No,One year,Yes,Electronic check,96.93,5578.75,6/5/2022,No,A
14200,Male,Yes,No,N,7,Yes,Yes,No,Yes,Yes,No internet service,N,Yes,No,Two year,Yes,Bank transfer,116.81,,2/23/2020,No,A
12213,Female,0,Y,Yes,60,Y,N,Fiber optic,Yes,No,Yes,No,No,Y,Two Year,Yes,Credit card,114.93,2566.49,1/7/2023,No,A
5413,Female,1,Y,Yes,13,Yes,No,No,No,No internet service,No internet service,N,Y,No internet service,Month-to-month,Yes,Electronic check,106.01,1096.2,7/20/2024,No,A
3315,female,Yes,No,Yes,60,Yes,No,No,No internet service,No,No,N,Y,No,Month-to-month,Yes,Mailed check,54.57,3830.26,10/16/2020,No,B
3019,Male,Yes,Yes,Yes,2,Yes,Yes,Fiber optic,N,Y,No,No internet service,Yes,No,Two year,Yes,Mailed check,72.52,3934.49,1/4/2021,No,A
8413,Male,0,No,Yes,70,Yes,Yes,No,No internet service,Yes,No internet service,No,No,Yes,One year,No,e-check,84.66,291.98,2/11/2022,No,A
11105,Female,1,No,Yes,18,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,75.41,4345.69,11/1/2022,No,A
12296,Male,0,No,Yes,68,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,No internet service,One Year,Yes,Electronic check,87.98,517.29,7/4/2024,No,A
16604,M,Yes,No,No,37,No,Yes,DSL,N,Y,Y,Yes,No internet service,Yes,One Year,Yes,Bank transfer,29.21,5338.24,7/29/2024,No,B
11036,Male,0,Yes,Yes,8,Yes,No phone service,Fiber optic,No,Yes,Y,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,64.87,862.42,1/27/2022,No,B
16562,Male,0,No,No,14,No,Yes,No,Yes,Yes,N,No internet service,N,No,Month to month,Y,e-check,100.68,6945.33,12/16/2020,No,A
11220,Male,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,No internet service,Yes,N,No internet service,No,One year,No,Mailed check,80.69,4987.47,12/20/2024,No,A
4425,M,1,Yes,No,23,Yes,Yes,No,No internet service,No,Y,Y,Y,Yes,Month-to-month,Yes,Electronic check,55.56,4789.07,1/8/2024,No,A
13491,M,1,Y,No,1,Yes,No,Fiber optic,No,No internet service,Yes,N,No internet service,No internet service,One year,Yes,Electronic check,46.35,4335.96,12/28/2024,No,A
10432,Male,Yes,No,Y,4,No,No phone service,DSL,No,No,Yes,No,Yes,No internet service,One Year,N,Mailed check,33.12,2464.59,12/11/2023,No,A
13234,Male,0,Yes,No,21,Yes,Yes,DSL,No internet service,No,No internet service,N,No,No,Two year,No,Electronic check,51.57,6015.23,8/29/2023,No,A
20806,Female,0,No,No,24,Yes,No,fiber,No,No internet service,Yes,Yes,No,No,Two year,No,Credit card,$67.68 ,1591.2,11/6/2023,No,A
20775,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,71.72,2255.68,4/4/2024,No,A
5081,Female,1,No,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,$111.45 ,487.14,1/22/2023,No,A
5963,Male,0,Yes,No,48,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,Month to month,Yes,e-check,107.22,472.05,7/14/2020,No,A
14465,Female,0,No,Yes,59,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,N,Month-to-month,Yes,Electronic check,74.96,4354.29,3/15/2020,No,A
17376,Male,No,No,Yes,195,No,Yes,DSL,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,95.83,4033.36,9/22/2023,No,A
9210,Male,Yes,Yes,Yes,21,Yes,No phone service,fiber,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,E-check,,7979.63,2/4/2022,No,A
1798,Female,0,No,No,48,Yes,Y,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.99,6364.26,5/23/2022,No,A
6468,F,0,Yes,No,62,No,N,No,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,38.17,5240.55,8/10/2022,No,A
2884,Female,0,No,Yes,2,Yes,N,No,No,Yes,No,No,Yes,N,Month-to-month,No,Electronic check,$40.52 ,1070.43,9/7/2022,Yes,A
11856,Female,0,No,No,47,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.49,2139.33,8/30/2020,No,B
19511,Female,0,No,Yes,37,No,N,DSL,Yes,Yes,Yes,No,No,N,Month to month,Y,Mailed check,108.15,5021.21,9/24/2024,No,A
3373,Female,0,No,Yes,43,No,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,96.39,4107.55,11/29/2024,Yes,A
9012,Female,0,Y,No,38,Yes,Yes,Fiber optic,No,No,Yes,Y,Yes,Y,Month-to-month,No,Bank transfer,23.98,3286.15,8/13/2023,No,A
2199,Female,1,No,Yes,12,Yes,No phone service,Fiber optic,No,No,No internet service,Y,Yes,No internet service,Month to month,Yes,Mailed check,36.49,1679.97,5/7/2024,No,A
12314,female,0,No,Yes,39,Yes,Yes,No,Yes,No internet service,N,No,Yes,Y,Month-to-month,No,Mailed check,411.79095529164306,5987.52,2/8/2020,No,B
13981,Male,0,Yes,No,45,Yes,Yes,DSL,Yes,No internet service,N,No,No,Yes,Month to month,Yes,Mailed check,36.83,2003.35,6/29/2022,No,A
7168,female,0,No,No,0,Yes,No phone service,No,No internet service,No,Yes,Yes,Yes,No internet service,Month to month,Yes,e-check,105.03,730,12/19/2024,No,A
5095,Male,1,Yes,No,12,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,N,Credit card,32.04,1212.14,11/19/2023,No,A
11979,Female,0,No,Yes,50,Yes,N,DSL,No internet service,No,No,No internet service,No internet service,Y,One year,Yes,Electronic check,47.71,5207.91,3/24/2020,No,A
1481,Female,1,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,57.24,2327.51,9/1/2023,No,A
8127,Male,0,Yes,Y,57,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,48.69,2551.85,6/15/2024,No,A
17340,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Y,Yes,Yes,No,No,Month-to-month,Yes,Credit card,119.43,4540.53,8/27/2024,No,A
16441,F,1,No,Yes,35,Y,No,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Electronic check,,5976.7,5/2/2021,No,A
9262,Male,0,Yes,No,2,Yes,No phone service,Dsl,No,N,No,No,N,Yes,One year,No,Bank transfer,52.43,1987.2,4/29/2024,No,A
7940,Male,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Y,N,Two year,No,Bank transfer,,7388.17,2/3/2023,No,A
12007,Female,0,Yes,Yes,0,Yes,Yes,fiber,No,No internet service,Yes,No,Y,Yes,Month-to-month,No,Mailed check,45.15,502.02,1/2/2021,No,A
2332,Female,0,Yes,Yes,14,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer,20.26,7239.41,11/25/2020,No,A
17755,Female,0,Yes,No,8,No,No phone service,No,N,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Y,Electronic check,,3891.46,1/9/2024,No,A
4306,Male,0,Yes,No,27,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,84.08,3371.84,8/20/2023,Yes,A
5356,Female,Yes,Yes,No,41,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Y,Month-to-month,No,Electronic check,30.56,3636.08,3/4/2020,No,A
4105,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,One year,No,e-check,24.13,522.58,5/5/2024,Yes,A
15939,Male,0,No,N,47,Yes,No phone service,DSL,No internet service,No,No,No,No,Yes,Month-to-month,No,Credit card,58.51,2860.36,3/30/2022,Yes,A
10614,Male,1,Yes,No,7,Yes,No phone service,DSL,No,No,Yes,No,N,No,One year,Y,Mailed check,87.82,1592.76,7/17/2021,Yes,A
11505,Female,1,No,No,71,Yes,No,Dsl,Yes,No,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,109.77,5831.64,12/28/2023,No,A
2421,Male,1,No,Y,49,Yes,No,Fiber optic,No,Yes,No internet service,N,No,No internet service,Two Year,Yes,Bank transfer,31.25,501.14,8/3/2024,No,A
